PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
Smchd1,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,Q6P5D8,SMHD1_MOUSE,"Barr body,nuclear chromosome, telomeric region","dosage compensation by inactivation of X chromosome,nose development,chromosome organization,inactivation of X chromosome by DNA methylation","ATP binding,ATPase activity",0.006539068,1,1,Filtered,Filtered,Filtered,2,Filtered,Filtered,1,1,Filtered,Filtered,Filtered,2,Filtered,Filtered,17.04327774,10.31134605,Filtered,Filtered,Filtered,4.033025742,Filtered,Filtered
Uggt1,UDP-glucose:glycoprotein glucosyltransferase 1,Q6P5E4,UGGG1_MOUSE,"endoplasmic reticulum,endoplasmic reticulum lumen,endoplasmic reticulum-Golgi intermediate compartment,protein complex,extracellular exosome","protein N-linked glycosylation via asparagine,endoplasmic reticulum unfolded protein response,'de novo' posttranslational protein folding,ER-associated misfolded protein catabolic process,UDP-glucosylation","UDP-glucose:glycoprotein glucosyltransferase activity,protein binding,unfolded protein binding",9.20E-20,14,22,15,26,13,19,12,Filtered,14,22,15,26,13,19,12,Filtered,25.7705307,35.95545578,25.02681351,63.8795166,25.53448105,38.25491714,28.99646568,Filtered
Gga2,ADP-ribosylation factor-binding protein GGA2,Q6P5E6,GGA2_MOUSE,"Golgi apparatus,trans-Golgi network,endosome membrane,clathrin adaptor complex,clathrin-coated vesicle","intracellular protein transport,vesicle-mediated transport","protein binding,ADP-ribosylation factor binding",0.008937436,1,Filtered,1,Filtered,1,2,Filtered,Filtered,1,Filtered,0,Filtered,0,2,Filtered,Filtered,1.346818566,Filtered,NaN,Filtered,NaN,1,Filtered,Filtered
Xpo1,Exportin-1,Q6P5F9,XPO1_MOUSE,"kinetochore,nucleus,annulate lamellae,nucleolus,cytoplasm,cytosol,Cajal body,membrane,intracellular ribonucleoprotein complex,nuclear membrane,intracellular membrane-bounded organelle,protein complex","ribosomal subunit export from nucleus,ribosomal large subunit export from nucleus,ribosomal small subunit export from nucleus,negative regulation of transcription from RNA polymerase II promoter,protein export from nucleus,nucleocytoplasmic transport,regulation of centrosome duplication,protein localization to nucleus,regulation of protein catabolic process,ribosome biogenesis,response to drug,regulation of protein export from nucleus,mRNA transport","RNA binding,nuclear export signal receptor activity,nucleocytoplasmic transporter activity,protein binding,Ran GTPase binding,protein transporter activity,protein domain specific binding",5.16E-15,10,18,9,17,14,17,9,Filtered,10,18,9,17,14,17,9,Filtered,12.61337662,20.66425323,11.32046318,33.65232849,8.448474884,27.75147438,11.89277267,Filtered
Nes,Nestin,Q6P5H2,NEST_MOUSE,"cytoplasm,intermediate filament,extracellular matrix","G2/M transition of mitotic cell cycle,nervous system development,brain development,positive regulation of intermediate filament depolymerization,embryonic camera-type eye development,negative regulation of protein binding,negative regulation of catalytic activity,negative regulation of neuron apoptotic process,cell projection morphogenesis,stem cell proliferation,positive regulation of neural precursor cell proliferation","structural molecule activity,protein binding,intermediate filament binding",3.45E-18,1,19,2,20,5,16,4,Filtered,1,19,0,20,5,16,4,Filtered,5.745014668,5.014513016,NaN,6.248548508,2.323134422,4.27816391,1.399039745,Filtered
Pcnp,PEST proteolytic signal-containing nuclear protein,Q6P8I4,PCNP_MOUSE,"nucleus,nuclear body","cell cycle,protein ubiquitination,proteasome-mediated ubiquitin-dependent protein catabolic process",,1.33E-12,5,5,5,5,4,4,5,Filtered,5,5,5,5,4,4,5,Filtered,19.90337372,30.59913826,22.26027679,28.66413689,16.60623741,28.68115044,17.295784,Filtered
Sat2,Diamine acetyltransferase 2,Q6P8J2,SAT2_MOUSE,"cytoplasm,extracellular exosome","spermine metabolic process,spermidine metabolic process,putrescine catabolic process,spermidine acetylation,spermine acetylation,putrescine acetylation,nor-spermidine metabolic process","diamine N-acetyltransferase activity,N-acetyltransferase activity,identical protein binding",0.000511774,2,2,2,1,2,1,2,Filtered,2,2,2,1,2,1,2,Filtered,35.44304276,3.059995413,13.30670834,113.2703323,24.33456421,19.4152813,18.11688232,Filtered
Clpx,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial;ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",Q6P8N8;Q9JHS4,Q6P8N8_MOUSE;CLPX_MOUSE,";nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial matrix,cytosol,endopeptidase Clp complex,mitochondrial endopeptidase Clp complex,mitochondrial nucleoid",";protein folding,proteolysis,positive regulation of peptidase activity,protein catabolic process,ATP metabolic process,proteolysis involved in cellular protein catabolic process",";ATP-dependent peptidase activity,protein binding,ATP binding,peptidase activator activity,ATPase activity,metal ion binding,unfolded protein binding",2.57E-22,10,9,6,5,8,8,9,Filtered,10,9,6,5,8,8,9,Filtered,31.33743858,15.31675816,28.7109108,13.36215687,29.73853493,18.72723007,27.02906609,Filtered
Snx6,Sorting nexin-6,Q6P8X1,SNX6_MOUSE,"nucleus,cytoplasm,lysosome,endosome,cytosol,extrinsic component of membrane,retromer complex,early endosome membrane,tubular endosome","intracellular protein transport,endocytosis,vesicle organization,negative regulation of transforming growth factor beta receptor signaling pathway,retrograde transport, endosome to Golgi,negative regulation of transcription, DNA-templated","dynactin binding,type I transforming growth factor beta receptor binding,phosphatidylinositol binding,protein homodimerization activity",9.34E-26,16,17,17,16,19,19,17,Filtered,16,17,17,16,19,19,17,Filtered,59.24469376,88.66993713,58.51447296,53.71730042,66.06079102,65.14618683,62.98596191,Filtered
Ano6,Anoctamin-6,Q6P9J9,ANO6_MOUSE,"intracellular,cytosol,plasma membrane,cell surface,membrane,chloride channel complex,extracellular exosome","dendritic cell chemotaxis,activation of blood coagulation via clotting cascade,cation transport,chloride transport,lipid transport,blood coagulation,phospholipid scrambling,positive regulation of bone mineralization,bleb assembly,positive regulation of ion transmembrane transport,purinergic nucleotide receptor signaling pathway,bone mineralization involved in bone maturation,sodium ion transmembrane transport,positive regulation of apoptotic process,negative regulation of cell volume,pore complex assembly,positive regulation of phagocytosis, engulfment,calcium activated phospholipid scrambling,calcium activated phosphatidylserine scrambling,calcium activated phosphatidylcholine scrambling,calcium activated galactosylceramide scrambling,calcium ion transmembrane transport,positive regulation of monocyte chemotaxis,phosphatidylserine exposure on blood platelet,positive regulation of potassium ion export,chloride transmembrane transport,regulation of anion transmembrane transport,positive regulation of endothelial cell apoptotic process","calcium activated cation channel activity,intracellular calcium activated chloride channel activity,voltage-gated ion channel activity,voltage-gated chloride channel activity,phospholipid scramblase activity,protein homodimerization activity",5.05E-23,5,6,5,5,5,4,2,Filtered,5,6,5,5,5,4,2,Filtered,14.53041458,8.405052185,10.1183939,13.43673801,7.925175667,6.723264217,6.737745762,Filtered
Fhod1,FH1/FH2 domain-containing protein 1,Q6P9Q4,FHOD1_MOUSE,"stress fiber,nucleus,cytosol,intercalated disc,membrane,bleb","nuclear migration,positive regulation of transcription from RNA polymerase II promoter,positive regulation of stress fiber assembly,establishment of centrosome localization","molecular_function,actin binding,protein domain specific binding,identical protein binding,protein self-association",0.000100509,Filtered,2,Filtered,1,1,2,Filtered,Filtered,Filtered,2,Filtered,1,1,2,Filtered,Filtered,Filtered,29.50065994,Filtered,30.55447197,13.24087143,15.47765923,Filtered,Filtered
Fkbp15,FK506-binding protein 15;Isoform B of FK506-binding protein 15,Q6P9Q6;Q6P9Q6-2,FKB15_MOUSE,"early endosome,membrane,axon,growth cone,actin filament;","endocytosis,negative regulation of phosphatase activity;","actin binding,peptidyl-prolyl cis-trans isomerase activity;",8.50E-06,2,3,4,4,3,4,2,Filtered,2,3,4,4,3,4,2,Filtered,12.06193256,8.887392044,11.42664146,9.091778755,10.9399147,16.69237518,10.17853451,Filtered
Oxsr1,Serine/threonine-protein kinase OSR1,Q6P9R2,OXSR1_MOUSE,"cytoplasm,cytosol,extracellular exosome","protein phosphorylation,response to oxidative stress,regulation of mitotic cell cycle,peptidyl-threonine phosphorylation,signal transduction by protein phosphorylation,stress-activated protein kinase signaling cascade,activation of protein kinase activity,intracellular signal transduction,regulation of apoptotic process,cellular hypotonic response,negative regulation of potassium ion transmembrane transporter activity,negative regulation of potassium ion transmembrane transport,negative regulation of rubidium ion transport,negative regulation of rubidium ion transmembrane transporter activity","magnesium ion binding,protein serine/threonine kinase activity,receptor signaling protein serine/threonine kinase activity,protein binding,ATP binding,identical protein binding",1.26E-06,3,4,3,4,5,4,4,Filtered,3,4,3,4,5,4,4,Filtered,23.28891373,9.332025528,14.85988426,19.09792519,20.77625465,27.54891586,13.48642063,Filtered
Gapvd1,GTPase-activating protein and VPS9 domain-containing protein 1;Isoform 2 of GTPase-activating protein and VPS9 domain-containing protein 1;Isoform 4 of GTPase-activating protein and VPS9 domain-containing protein 1;Isoform 5 of GTPase-activating protein and VPS9 domain-containing protein 1;Isoform 6 of GTPase-activating protein and VPS9 domain-containing protein 1,Q6PAR5;Q6PAR5-2;Q6PAR5-4;Q6PAR5-5;Q6PAR5-6,GAPD1_MOUSE,"endosome,cytosol,membrane;;;;","endocytosis,signal transduction,positive regulation of GTPase activity,regulation of protein transport;;;;","guanyl-nucleotide exchange factor activity,GTPase activator activity,protein binding,GTPase activating protein binding,cadherin binding;;;;",9.62E-05,2,2,1,2,1,2,1,Filtered,2,2,1,2,1,2,1,Filtered,11.33977509,3.500831842,8.568043709,17.7466259,11.65566254,14.39977741,14.61966324,Filtered
Ptpn23,Tyrosine-protein phosphatase non-receptor type 23;Isoform 2 of Tyrosine-protein phosphatase non-receptor type 23,Q6PB44;Q6PB44-2,PTN23_MOUSE,"nucleus,nucleoplasm,cytoplasm,endosome,early endosome,cytosol,nuclear body,ciliary basal body,extracellular exosome;","negative regulation of epithelial cell migration,protein transport,endocytic recycling,peptidyl-tyrosine dephosphorylation,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,early endosome to late endosome transport,cilium morphogenesis,positive regulation of Wnt protein secretion,positive regulation of homophilic cell adhesion,positive regulation of adherens junction organization,positive regulation of early endosome to late endosome transport;","protein tyrosine phosphatase activity,protein binding,protein kinase binding;",8.78E-09,6,13,3,6,6,12,4,Filtered,6,13,3,6,6,12,4,Filtered,2.558762789,5.986385345,1.406392932,5.067108154,4.678473473,7.435787678,2.300578594,Filtered
Lrpprc,"Leucine-rich PPR motif-containing protein, mitochondrial",Q6PB66,LPPRC_MOUSE,"condensed nuclear chromosome,nucleus,nuclear inner membrane,nuclear outer membrane,nucleoplasm,cytoplasm,mitochondrion,cytoskeleton,microtubule,membrane,intracellular ribonucleoprotein complex,mitochondrial nucleoid,perinuclear region of cytoplasm","negative regulation of mitochondrial RNA catabolic process,transcription, DNA-templated,regulation of transcription, DNA-templated,RNA modification,mRNA transport,regulation of mitochondrial translation,nucleic acid phosphodiester bond hydrolysis","single-stranded DNA binding,RNA binding,endonuclease activity,protein binding,ubiquitin protein ligase binding,beta-tubulin binding,actin filament binding",1.68E-24,61,63,60,50,62,61,62,Filtered,61,63,60,50,62,61,62,Filtered,136.5501099,98.18982697,152.0751495,81.52371216,143.7131653,97.76438141,128.8121796,Filtered
Pigs,GPI transamidase component PIG-S,Q6PD26,PIGS_MOUSE,"membrane,GPI-anchor transamidase complex",attachment of GPI anchor to protein,GPI-anchor transamidase activity,3.62E-09,1,3,3,4,5,3,3,Filtered,0,3,3,4,5,3,3,Filtered,NaN,13.97819519,4.096568108,8.686422348,5.972615242,6.328062534,6.078478813,Filtered
Ecm29,Proteasome-associated protein ECM29 homolog;Isoform 2 of Proteasome-associated protein ECM29 homolog,Q6PDI5;Q6PDI5-2,ECM29_MOUSE,"nucleus,early endosome,late endosome,multivesicular body,endoplasmic reticulum,endoplasmic reticulum-Golgi intermediate compartment,centrosome,membrane,ER to Golgi transport vesicle,endocytic vesicle,cytoplasmic vesicle,proteasome complex;","ER-associated ubiquitin-dependent protein catabolic process,proteasome assembly;",protein complex scaffold;,3.62E-06,6,8,5,6,6,7,7,Filtered,6,8,5,6,6,7,7,Filtered,20.17690468,18.20675087,19.74755287,29.76707077,18.76181412,28.37702179,12.62574291,Filtered
Dync1li2,Cytoplasmic dynein 1 light intermediate chain 2,Q6PDL0,DC1L2_MOUSE,"kinetochore,lysosome,late endosome,centrosome,cytoplasmic dynein complex,microtubule,membrane","microtubule cytoskeleton organization,transport,microtubule-based movement,protein homooligomerization,centrosome localization,cellular response to nerve growth factor stimulus","microtubule motor activity,protein binding,ATP binding,dynein heavy chain binding",1.06E-07,4,4,Filtered,2,3,5,1,Filtered,4,4,Filtered,2,3,5,1,Filtered,5.247291565,13.36486912,Filtered,8.420120239,3.512658834,10.29100418,4.11835289,Filtered
Ado,2-aminoethanethiol dioxygenase,Q6PDY2,AEDO_MOUSE,mitochondrion,oxidation-reduction process,"protein binding,metal ion binding,cysteamine dioxygenase activity",2.68E-05,1,2,2,Filtered,Filtered,3,2,Filtered,1,2,2,Filtered,Filtered,3,2,Filtered,3.415154696,5.351462841,2.198956728,Filtered,Filtered,5.995340824,3.630887032,Filtered
Snrnp40,U5 small nuclear ribonucleoprotein 40 kDa protein,Q6PE01,SNR40_MOUSE,"U5 snRNP,cytosol,nuclear speck,precatalytic spliceosome,catalytic step 2 spliceosome","mRNA processing,RNA splicing",RNA binding,7.79E-15,4,5,4,6,3,4,3,Filtered,4,5,4,6,3,4,3,Filtered,10.14104271,25.78206062,11.86460686,40.44823074,10.94402695,27.82426643,13.5047245,Filtered
Rcc1,Rcc1 protein;Regulator of chromosome condensation,Q6PFB2;Q8VE37,Q6PFB2_MOUSE;RCC1_MOUSE,";nuclear chromatin,condensed nuclear chromosome,nucleus,nucleoplasm,cytoplasm,nuclear membrane,protein complex",";G1/S transition of mitotic cell cycle,mitotic spindle organization,chromosome segregation,regulation of mitotic nuclear division,positive regulation of GTPase activity,spindle assembly,protein heterotetramerization,cell division",";chromatin binding,Ran guanyl-nucleotide exchange factor activity,Ran GTPase binding,nucleosome binding,nucleosomal DNA binding,histone binding,sulfate binding,protein heterodimerization activity",3.13E-27,7,7,6,7,6,7,6,Filtered,7,7,6,7,6,7,6,Filtered,18.08592033,42.56361389,15.26446724,39.28180313,19.59986305,42.22912216,19.38481712,Filtered
Naa50,N-alpha-acetyltransferase 50;Isoform 2 of N-alpha-acetyltransferase 50;Isoform 3 of N-alpha-acetyltransferase 50;Isoform 4 of N-alpha-acetyltransferase 50,Q6PGB6;Q6PGB6-2;Q6PGB6-3;Q6PGB6-4,NAA50_MOUSE,"nucleus,cytoplasm,cytosol,NatA complex,extracellular exosome;;;","N-terminal protein amino acid acetylation,mitotic sister chromatid cohesion,histone acetylation,establishment of mitotic sister chromatid cohesion,histone H4 acetylation,mitotic sister chromatid cohesion, centromeric;;;","peptide alpha-N-acetyltransferase activity,protein binding,N-acetyltransferase activity,H4 histone acetyltransferase activity,peptidyl-lysine acetyltransferase activity;;;",0.001276399,2,2,2,2,2,3,1,Filtered,2,2,2,2,2,3,1,Filtered,9.634881973,29.40701485,8.546917915,14.81094837,11.82982635,6.153623581,3.040377378,Filtered
Exoc8,Exocyst complex component 8,Q6PGF7,EXOC8_MOUSE,"exocyst,late endosome,cytosol,plasma membrane,membrane,growth cone,cell leading edge,perinuclear region of cytoplasm","exocyst assembly,exocytosis,endosome organization,protein transport,extracellular matrix disassembly,exocyst localization,membrane organization","Ral GTPase binding,phosphatidylinositol binding",0.000162789,2,4,2,4,3,4,3,Filtered,2,4,2,4,3,4,3,Filtered,6.992631435,3.121341705,2.747567177,3.868088007,5.115794182,6.339976788,3.429699183,Filtered
Hn1l,Hematological and neurological expressed 1-like protein,Q6PGH2,HN1L_MOUSE,"nucleus,cytosol,plasma membrane",,,1.91E-06,2,3,2,3,2,4,1,Filtered,2,3,2,3,2,4,1,Filtered,3.453790665,5.898049831,2.238411427,5.855223656,1.609245777,8.976293564,1.96429944,Filtered
Fam21,WASH complex subunit FAM21;Isoform 2 of WASH complex subunit FAM21,Q6PGL7;Q6PGL7-2,FAM21_MOUSE,"nucleolus,endosome,early endosome,cytosol,plasma membrane,early endosome membrane,intracellular membrane-bounded organelle,WASH complex,retromer complex;","protein transport,retrograde transport, endosome to Golgi;","phosphatidylinositol-4,5-bisphosphate binding,phosphatidylinositol-3,4,5-trisphosphate binding,phosphatidylinositol-5-phosphate binding,phosphatidylinositol-3-phosphate binding,phosphatidylinositol-3,4-bisphosphate binding,phosphatidylinositol-4-phosphate binding,phosphatidylinositol-3,5-bisphosphate binding,retromer complex binding;",3.69E-08,2,4,2,2,1,3,2,Filtered,2,4,2,2,1,3,2,Filtered,11.70711136,7.044809818,12.71801281,12.65710831,8.420401573,30.56223869,10.97563744,Filtered
Rab35,Ras-related protein Rab-35,Q6PHN9,RAB35_MOUSE,"mitochondrion,plasma membrane,clathrin-coated pit,endosome membrane,cell projection membrane,melanosome,intercellular bridge,clathrin-coated endocytic vesicle,extracellular exosome,anchored component of synaptic vesicle membrane","cytokinesis,protein localization,protein transport,endosomal transport,antigen processing and presentation,neuron projection development,endocytic recycling,protein localization to endosome,plasma membrane to endosome transport,cellular response to nerve growth factor stimulus","GTPase activity,protein binding,GTP binding,phosphatidylinositol-4,5-bisphosphate binding,GDP binding",3.52E-16,7,6,6,5,6,6,4,Filtered,7,6,6,5,6,6,4,Filtered,29.70976257,23.97235107,22.6828537,29.93040657,26.31333542,18.84555054,23.83102036,Filtered
,Uncharacterized protein FLJ45252 homolog,Q6PIU9,YJ005_MOUSE,,protein phosphorylation,protein serine/threonine kinase activity,0.0001187,4,7,5,2,4,6,2,Filtered,4,7,5,2,4,6,2,Filtered,10.27730846,7.935092926,8.082175255,8.21233654,8.8692379,11.41739559,2.872260571,Filtered
Ddx58,Probable ATP-dependent RNA helicase DDX58,Q6Q899,DDX58_MOUSE,"cytoplasm,cytosol,bicellular tight junction,actin cytoskeleton,ruffle membrane","positive regulation of defense response to virus by host,detection of virus,response to virus,positive regulation of gene expression,regulation of cell migration,negative regulation of type I interferon production,positive regulation of granulocyte macrophage colony-stimulating factor production,positive regulation of interferon-alpha production,positive regulation of interferon-beta production,positive regulation of interleukin-6 production,positive regulation of interleukin-8 production,positive regulation of interferon-beta secretion,RIG-I signaling pathway,positive regulation of transcription factor import into nucleus,response to exogenous dsRNA,innate immune response,positive regulation of transcription from RNA polymerase II promoter,defense response to virus,positive regulation of response to cytokine stimulus,cellular response to exogenous dsRNA,positive regulation of interferon-alpha secretion,positive regulation of tumor necrosis factor secretion,positive regulation of interleukin-6 secretion","double-stranded DNA binding,double-stranded RNA binding,single-stranded RNA binding,helicase activity,protein binding,ATP binding,zinc ion binding,ubiquitin protein ligase binding,identical protein binding",8.38E-11,2,11,2,8,2,12,2,Filtered,2,11,2,8,2,12,2,Filtered,15.7430563,20.72062874,9.103568077,30.64694977,8.848264694,17.83537483,10.53277302,Filtered
