PG.Qvalue,PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
1.09E-15,Pcyt1a,Choline-phosphate cytidylyltransferase A,P49586,PCY1A_MOUSE,"nuclear envelope,endoplasmic reticulum membrane,cytosol,plasma membrane,glycogen granule","phosphatidylcholine biosynthetic process,CDP-choline pathway","choline-phosphate cytidylyltransferase activity,protein binding,calmodulin binding,phosphatidylcholine binding,protein homodimerization activity",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,21.04968071,48.33147812,19.00457382,25.29891586,25.52318954,20.98226547,51.4888382,43.93640518
1.89E-22,Hcls1,Hematopoietic lineage cell-specific protein,P49710,HCLS1_MOUSE,"nucleus,transcription factor complex,cytoplasm,mitochondrion,cytosol,plasma membrane","negative regulation of transcription from RNA polymerase II promoter,positive regulation of cell proliferation,response to hormone,positive regulation of phosphatidylinositol 3-kinase signaling,actin filament polymerization,erythrocyte differentiation,regulation of actin filament polymerization,positive regulation of granulocyte differentiation,positive regulation of peptidyl-serine phosphorylation,positive regulation of tyrosine phosphorylation of STAT protein,positive regulation of transcription factor import into nucleus,positive regulation of macrophage differentiation,positive regulation of transcription from RNA polymerase II promoter,positive regulation of peptidyl-tyrosine phosphorylation,positive regulation of protein kinase B signaling,cellular response to cytokine stimulus,negative regulation of leukocyte apoptotic process","RNA polymerase II transcription factor binding,actin binding,protein binding,SH3 domain binding,protein kinase binding,protein complex binding",0,3,1,4,0,2,4,3,4,4,4,4,4,4,4,4,12.60576248,24.23805428,9.404297829,53.10477829,8.193127632,8.187255859,29.97668648,18.41642761
1.49E-55,Psma2,Proteasome subunit alpha type-2,P49722,PSA2_MOUSE,"proteasome complex,cytoplasmic mRNA processing body,nucleus,cytosol,proteasome core complex,proteasome core complex, alpha-subunit complex,extracellular exosome",ubiquitin-dependent protein catabolic process,threonine-type endopeptidase activity,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,220.5566864,378.7619324,204.9296722,420.3090515,195.8104248,244.0651855,473.6794128,396.0971985
8.95E-50,Hsd17b8,Estradiol 17-beta-dehydrogenase 8;Isoform Long of Estradiol 17-beta-dehydrogenase 8,P50171;P50171-2,DHB8_MOUSE,"mitochondrion,mitochondrial envelope,mitochondrial matrix,plasma membrane,membrane;","fatty acid biosynthetic process,estrogen biosynthetic process,androgen metabolic process,estrogen metabolic process,protein heterotetramerization,oxidation-reduction process;","3-hydroxyacyl-CoA dehydrogenase activity,estradiol 17-beta-dehydrogenase activity,3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity,testosterone dehydrogenase (NAD+) activity,NADH binding;",11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,253.5435028,102.8271484,262.2064819,92.64732361,244.9433899,263.9321594,82.41510773,109.3512726
2.46E-59,Ahcy,Adenosylhomocysteinase,P50247,SAHH_MOUSE,"cytosol,melanosome,extracellular exosome","one-carbon metabolic process,S-adenosylhomocysteine catabolic process,S-adenosylmethionine cycle","adenosylhomocysteinase activity,copper ion binding,protein binding,protein self-association,NAD binding",17,16,17,16,17,17,16,16,17,17,17,17,17,17,17,17,1063.262817,701.258667,977.0320435,346.1175842,1012.28418,1059.701538,580.8413696,633.8648071
3.94E-53,Fmo1,Dimethylaniline monooxygenase [N-oxide-forming] 1,P50285,FMO1_MOUSE,"endoplasmic reticulum membrane,integral component of membrane,organelle membrane","organic acid metabolic process,response to osmotic stress,toxin metabolic process,drug metabolic process,response to lipopolysaccharide,NADPH oxidation","monooxygenase activity,N,N-dimethylaniline monooxygenase activity,flavin adenine dinucleotide binding,NADP binding",15,16,16,15,16,16,14,16,16,16,16,16,16,16,16,16,429.242981,277.1260376,497.1211548,304.9603882,437.9318542,418.3184204,136.2232361,309.754303
9.43E-11,Nat2,Arylamine N-acetyltransferase 2,P50295,ARY2_MOUSE,cytoplasm,metabolic process,arylamine N-acetyltransferase activity,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,37.96031952,34.29285431,36.94710159,21.68165207,31.73720551,39.76116943,33.82796478,38.05298996
5.44E-57,Gdi1,Rab GDP dissociation inhibitor alpha,P50396,GDIA_MOUSE,"cytoplasm,Golgi apparatus,axon,midbody,neuronal cell body,myelin sheath,protein complex","protein transport,Rab protein signal transduction,positive regulation of GTPase activity,positive regulation of axon extension,negative regulation of axonogenesis,response to calcium ion,negative regulation of protein targeting to membrane","Rab GDP-dissociation inhibitor activity,GTPase activator activity,Rab GTPase binding",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,56.61568832,51.9946785,47.04610825,44.56137848,66.6235733,57.63888931,93.27245331,85.27819061
5.56E-54,Shmt1,"Serine hydroxymethyltransferase, cytosolic",P50431,GLYC_MOUSE,"nucleus,mitochondrion,cytosol,extracellular exosome","dTMP biosynthetic process,glycine metabolic process,L-serine metabolic process,L-serine catabolic process,one-carbon metabolic process,purine nucleobase biosynthetic process,negative regulation of translation,glycine biosynthetic process from serine,tetrahydrofolate interconversion,tetrahydrofolate metabolic process,folic acid metabolic process,protein tetramerization,protein homotetramerization,cellular response to tetrahydrofolate,cellular response to leukemia inhibitory factor","translation repressor activity, nucleic acid binding,glycine hydroxymethyltransferase activity,L-allo-threonine aldolase activity,pyridoxal phosphate binding,identical protein binding,protein homodimerization activity,mRNA 5'-UTR binding,serine binding",14,14,14,12,14,14,14,14,14,14,14,14,14,14,14,14,257.6785583,116.6201248,240.563446,81.84868622,246.9358368,226.4405212,114.3128128,135.7198944
6.56E-59,Atp6v1a,V-type proton ATPase catalytic subunit A,P50516,VATA_MOUSE,"mitochondrion,lysosomal membrane,cytosol,plasma membrane,microvillus,apical plasma membrane,proton-transporting V-type ATPase, V1 domain,myelin sheath,extracellular exosome","cellular iron ion homeostasis,ATP hydrolysis coupled proton transport,cellular response to increased oxygen levels,ATP metabolic process","ATP binding,proton-transporting ATPase activity, rotational mechanism",43,42,43,42,43,43,43,43,43,43,43,43,43,43,43,43,2471.013672,1548.27124,2420.072754,1631.165894,2560.89624,2486.25293,1377.969238,1634.603638
4.66E-51,Atp6v1e1,V-type proton ATPase subunit E 1,P50518,VATE1_MOUSE,"cytoplasm,mitochondrion,lysosomal membrane,endosome,cytosol,microvillus,apical plasma membrane,proton-transporting two-sector ATPase complex, catalytic domain,extracellular exosome",ATP hydrolysis coupled proton transport,"protein binding,hydrogen-exporting ATPase activity, phosphorylative mechanism,proton-transporting ATPase activity, rotational mechanism,ATPase binding",13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,1017.175842,818.7510376,1129.55835,602.1616211,1448.48645,1122.777588,786.1235352,765.1948242
6.16E-60,S100a11,Protein S100-A11,P50543,S10AB_MOUSE,"ruffle,nucleus,cytoplasm,cell-cell adherens junction,extracellular exosome","regulation of cell proliferation,cell-cell adhesion,spermatogenesis","calcium ion binding,protein homodimerization activity,S100 protein binding,calcium-dependent protein binding,cadherin binding involved in cell-cell adhesion",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,85.70955658,519.8447266,56.45543671,678.1567993,51.84560776,86.47811127,672.8726807,472.0473022
2.51E-63,Acadvl,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",P50544,ACADV_MOUSE,"nucleus,nucleolus,mitochondrion,mitochondrial inner membrane,cytosol,mitochondrial membrane,mitochondrial nucleoid","temperature homeostasis,fatty acid catabolic process,response to cold,epithelial cell differentiation,fatty acid beta-oxidation using acyl-CoA dehydrogenase,negative regulation of fatty acid biosynthetic process,negative regulation of fatty acid oxidation,regulation of cholesterol metabolic process","long-chain-acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",37,35,36,35,37,36,36,36,37,37,37,37,37,37,37,37,1446.952026,753.3449707,1498.81311,557.7339478,1572.72583,1239.327637,528.3834839,818.5195923
1.39E-36,Pa2g4,Proliferation-associated protein 2G4,P50580,PA2G4_MOUSE,"nucleus,nucleolus,cytoplasm,membrane,intracellular ribonucleoprotein complex,extracellular exosome","transcription, DNA-templated,rRNA processing,regulation of translation,negative regulation of apoptotic process,positive regulation of cell differentiation,negative regulation of transcription, DNA-templated","DNA binding,transcription factor activity, sequence-specific DNA binding,RNA binding,ubiquitin protein ligase binding",16,19,16,19,17,17,19,19,19,19,19,19,19,19,19,19,152.0466614,320.8577576,158.4582825,295.254303,161.084137,148.1506348,439.9595947,265.3683777
9.41E-28,Cast,Calpastatin;Isoform 2 of Calpastatin;Isoform 3 of Calpastatin;Isoform 6 of Calpastatin;Isoform 7 of Calpastatin;Calpastatin,P51125;P51125-2;P51125-3;P51125-6;P51125-7;Q8CE80,ICAL_MOUSE;ICAL_MOUSE;ICAL_MOUSE;ICAL_MOUSE;ICAL_MOUSE;Q8CE80_MOUSE,"endoplasmic reticulum,cytosol,membrane;;;;;","negative regulation of peptidase activity,protein catabolic process,inhibition of cysteine-type endopeptidase activity,negative regulation of type B pancreatic cell apoptotic process;;;;;","RNA binding,calcium-dependent cysteine-type endopeptidase inhibitor activity,cadherin binding;;;;;",1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,11.23265648,13.94824505,9.165554047,19.95214844,10.04916191,6.020637035,32.15135193,15.33172131
1.15E-60,Rab7a,Ras-related protein Rab-7a,P51150,RAB7A_MOUSE,"autophagosome membrane,cytoplasm,lysosome,endosome,late endosome,Golgi apparatus,lipid particle,cytosol,endosome membrane,phagocytic vesicle membrane,late endosome membrane,extrinsic component of lysosome membrane,melanosome membrane,pre-autophagosomal structure membrane,terminal bouton,phagocytic vesicle,extracellular exosome,alveolar lamellar body,retromer complex","autophagosome assembly,protein targeting to lysosome,intracellular protein transport,epidermal growth factor catabolic process,endosome to lysosome transport,lipid catabolic process,viral release from host cell,protein to membrane docking,retrograde transport, endosome to Golgi,early endosome to late endosome transport,bone resorption,positive regulation of protein catabolic process,positive regulation of viral process,lipophagy,phagosome acidification,phagosome-lysosome fusion,negative regulation of exosomal secretion,positive regulation of exosomal secretion","GTPase activity,protein binding,GTP binding,GDP binding,Rac GTPase binding,retromer complex binding",15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,676.7133789,886.2000122,804.5618896,845.7399902,695.8063354,808.2473145,895.6066284,900.4344482
2.10E-37,Camp,Cathelicidin antimicrobial peptide,P51437,CAMP_MOUSE,"extracellular space,specific granule,cell projection,extracellular exosome","positive regulation of protein phosphorylation,innate immune response in mucosa,positive regulation of cell proliferation,antibacterial humoral response,defense response to bacterium,negative regulation of growth of symbiont in host,negative regulation of growth of symbiont on or near host surface,innate immune response,positive regulation of angiogenesis,defense response to Gram-negative bacterium,defense response to Gram-positive bacterium,killing by host of symbiont cells,Requires Ontology,cellular response to lipopolysaccharide,cellular response to peptidoglycan,cellular response to interleukin-1,cellular response to interleukin-6,cellular response to tumor necrosis factor",,1,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,6.276484966,6.849288464,4.410418987,123.4710083,6.78289175,4.480701923,9.372761726,4.655016422
4.16E-51,Gpc4,Glypican-4,P51655,GPC4_MOUSE,"proteinaceous extracellular matrix,extracellular space,nucleus,Golgi lumen,external side of plasma membrane,anchored component of membrane,extracellular exosome",glycosaminoglycan biosynthetic process,heparan sulfate proteoglycan binding,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30.49464607,6.331092834,38.88827515,21.46328545,23.43260956,23.59321594,10.89773941,4.371179581
5.76E-59,Hsd17b4,Peroxisomal multifunctional enzyme type 2,P51660,DHB4_MOUSE,"mitochondrion,peroxisome,peroxisomal membrane,membrane","very long-chain fatty acid metabolic process,osteoblast differentiation,fatty acid beta-oxidation,androgen metabolic process,estrogen metabolic process,very long-chain fatty-acyl-CoA metabolic process,medium-chain fatty-acyl-CoA metabolic process,Sertoli cell development","3-hydroxyacyl-CoA dehydrogenase activity,receptor binding,long-chain-enoyl-CoA hydratase activity,isomerase activity,3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity,protein homodimerization activity,17-beta-hydroxysteroid dehydrogenase (NAD+) activity",32,32,33,28,31,32,31,32,34,34,34,34,34,34,34,34,1886.797607,1291.641113,2254.127197,605.9869385,2146.822266,1677.376587,940.6222534,1367.918335
3.33E-44,Hsd11b2,Corticosteroid 11-beta-dehydrogenase isozyme 2,P51661,DHI2_MOUSE,endoplasmic reticulum,"response to hypoxia,regulation of blood volume by renal aldosterone,female pregnancy,glucocorticoid metabolic process,response to food,response to insulin,response to drug,response to glucocorticoid,oxidation-reduction process","11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity,steroid binding,NAD binding",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,260.3976135,215.4977417,265.5184021,102.371582,231.0882721,180.8143616,221.3462677,199.8081207
1.33E-32,Dynlt1,Dynein light chain Tctex-type 1,P51807,DYLT1_MOUSE,"photoreceptor inner segment,Golgi apparatus,spindle,cytoplasmic dynein complex,cytoplasmic microtubule,growth cone,cell body,secretory vesicle","establishment of mitotic spindle orientation,transport,regulation of G-protein coupled receptor protein signaling pathway,positive regulation of neuron projection development,negative regulation of neurogenesis,cell division,negative regulation of ERK1 and ERK2 cascade","motor activity,protein binding,GTP-dependent protein binding,G-protein beta-subunit binding,identical protein binding",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10.76038551,31.03571129,6.359735012,21.29034615,4.880336761,6.872869015,31.10298538,6.454231739
2.90E-60,Gss,Glutathione synthetase,P51855,GSHB_MOUSE,"cytosol,extracellular exosome","cellular amino acid metabolic process,glutathione biosynthetic process,aging,response to xenobiotic stimulus,response to nutrient levels,response to tumor necrosis factor,response to amino acid,response to cadmium ion","magnesium ion binding,glutathione synthase activity,ATP binding,glycine binding,identical protein binding,protein homodimerization activity,glutathione binding",18,18,18,16,18,18,18,18,18,18,18,18,18,18,18,18,1118.056396,909.7103882,1152.289429,262.2982483,1098.63269,1047.494507,926.3582764,993.0482178
1.42E-62,Hdgf,Hepatoma-derived growth factor,P51859,HDGF_MOUSE,"extracellular space,nucleus,nucleoplasm,cytoplasm,transcriptional repressor complex,extracellular matrix","negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated,cellular process,regulation of receptor activity","nucleotide binding,RNA polymerase II transcription corepressor activity,transcription corepressor binding,DNA binding,RNA binding,protein binding,growth factor activity,heparin binding",8,9,8,8,7,8,9,9,9,9,9,9,9,9,9,9,85.65772247,197.7241364,70.40817261,122.1691132,94.6463623,92.315979,246.5997009,182.7263641
3.60E-47,Atp6v0d1,V-type proton ATPase subunit d 1,P51863,VA0D1_MOUSE,"lysosomal membrane,early endosome,synaptic vesicle,membrane,apical plasma membrane,vacuolar proton-transporting V-type ATPase complex,proton-transporting V-type ATPase, V0 domain,axon terminus,extracellular exosome,centrosome","cellular iron ion homeostasis,vacuolar transport,vacuolar acidification,brain development,ATP hydrolysis coupled proton transport,cellular response to increased oxygen levels,cilium morphogenesis","hydrogen-exporting ATPase activity, phosphorylative mechanism,protein complex binding,proton-transporting ATPase activity, rotational mechanism",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,444.0749817,338.5567322,534.3880005,1187.093018,486.8523865,468.5896912,377.7937012,423.313324
1.71E-62,Slc25a5,ADP/ATP translocase 2,P51881,ADT2_MOUSE,"nucleus,mitochondrion,mitochondrial inner membrane,membrane,integral component of membrane,extracellular matrix,mitochondrial nucleoid,myelin sheath,membrane raft,extracellular exosome,MMXD complex","chromosome segregation,positive regulation of cell proliferation,ADP transport,ATP transport,regulation of mitochondrial membrane permeability,transmembrane transport,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,cellular response to leukemia inhibitory factor","RNA binding,ATP:ADP antiporter activity,ubiquitin protein ligase binding",38,38,37,37,37,38,34,37,38,38,38,38,38,38,38,38,20122.00195,10140.13867,19716.20898,11254.88086,17036.00391,17561.91211,5666.94873,8885.399414
