PG.Qvalue,PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
2.12E-06,Rbbp4,Histone-binding protein RBBP4,Q60972,RBBP4_MOUSE,"nuclear chromatin,nucleus,nucleoplasm,cytosol,NuRD complex,NURF complex,CAF-1 complex,ESC/E(Z) complex,protein complex","chromatin silencing at rDNA,DNA replication,DNA replication-dependent nucleosome assembly,DNA replication-independent nucleosome assembly,chromatin remodeling,transcription, DNA-templated,cell cycle,chromatin modification,chromatin assembly,ATP-dependent chromatin remodeling,response to growth hormone","protein binding,histone deacetylase binding,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,DNA-dependent ATPase activity,nucleosomal DNA binding",3,4,2,4,3,3,5,5,5,5,5,5,5,5,5,5,8.313801765,20.09163666,8.186264992,20.02121735,11.90932655,12.48599815,30.05690002,21.79271507
1.26E-37,Cyp7b1,25-hydroxycholesterol 7-alpha-hydroxylase,Q60991,CP7B1_MOUSE,"endoplasmic reticulum membrane,organelle membrane,intracellular membrane-bounded organelle","bile acid biosynthetic process,digestion,cholesterol metabolic process,negative regulation of intracellular estrogen receptor signaling pathway,B cell chemotaxis,positive regulation of epithelial cell proliferation,oxidation-reduction process,prostate gland epithelium morphogenesis","iron ion binding,oxysterol 7-alpha-hydroxylase activity,heme binding",3,2,3,2,3,5,1,1,5,5,5,5,5,5,5,5,39.3551178,10.77462292,53.80475998,19.91323853,50.07341385,46.56500244,12.78914165,12.23138428
0.000237864,Lama5,Laminin subunit alpha-5,Q61001,LAMA5_MOUSE,"extracellular region,proteinaceous extracellular matrix,basement membrane,basal lamina,laminin-5 complex,extracellular space,nucleus,extracellular matrix,synaptic cleft,laminin-10 complex,extracellular exosome","branching involved in ureteric bud morphogenesis,morphogenesis of a polarized epithelium,neural crest cell migration,hair follicle development,receptor-mediated endocytosis,integrin-mediated signaling pathway,muscle organ development,animal organ morphogenesis,morphogenesis of embryonic epithelium,cell migration,regulation of cell adhesion,extracellular matrix organization,lung development,regulation of cell migration,substrate adhesion-dependent cell spreading,regulation of cell proliferation,odontogenesis of dentin-containing tooth,regulation of embryonic development,branching morphogenesis of an epithelial tube,cilium morphogenesis,branching involved in salivary gland morphogenesis,protein localization to plasma membrane","integrin binding,protein binding",4,8,2,7,1,1,4,4,11,11,11,11,11,11,11,11,4.451753139,6.082362175,5.021328926,6.235989094,4.531890392,4.565003872,4.618514538,5.37182951
1.28E-20,Tmpo,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma;Isoform Epsilon of Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma",Q61029;Q61029-3,LAP2B_MOUSE,;,;,;,13,15,12,14,13,11,17,15,17,17,17,17,17,17,17,17,71.22008514,198.3218994,66.35862732,193.8240509,65.6192627,76.15314484,286.1193237,202.6325226
6.62E-11,Tmpo,"Lamina-associated polypeptide 2, isoforms alpha/zeta",Q61033,LAP2A_MOUSE,"chromatin,nucleus,nuclear envelope,membrane,nuclear membrane","regulation of transcription, DNA-templated","DNA binding,protein binding,cadherin binding",2,2,3,2,1,1,6,3,6,6,6,6,6,6,6,6,10.3158865,8.809358597,9.907731056,10.63337517,8.828232765,7.011767864,27.06719589,10.64301491
8.68E-35,Hars,"Histidine--tRNA ligase, cytoplasmic",Q61035,SYHC_MOUSE,"cytoplasm,mitochondrion,cytosol","histidyl-tRNA aminoacylation,mitochondrial translation","histidine-tRNA ligase activity,ATP binding,identical protein binding",15,13,14,14,15,12,15,15,17,17,17,17,17,17,17,17,138.1772003,168.2088165,136.7297821,160.1095581,117.3631668,145.6261902,241.0883789,189.1324921
1.78E-08,Cdc37,Hsp90 co-chaperone Cdc37,Q61081,CDC37_MOUSE,"cytoplasm,cytosol,extracellular exosome,HSP90-CDC37 chaperone complex","protein folding,posttranscriptional regulation of gene expression,peptidyl-tyrosine phosphorylation,regulation of protein kinase activity,protein stabilization,regulation of interferon-gamma-mediated signaling pathway,regulation of type I interferon-mediated signaling pathway,mitophagy in response to mitochondrial depolarization","protein tyrosine kinase activity,protein binding,kinase binding,protein kinase binding,heat shock protein binding,unfolded protein binding,chaperone binding,Hsp90 protein binding,protein kinase regulator activity",5,8,4,5,6,5,8,6,9,9,9,9,9,9,9,9,39.67744446,64.26213074,47.91316223,53.95492172,43.8821106,46.60450745,80.14201355,51.14318466
1.14E-16,Cybb,Cytochrome b-245 heavy chain,Q61093,CY24B_MOUSE,"nuclear envelope,cytoplasm,mitochondrion,rough endoplasmic reticulum,Golgi apparatus,plasma membrane,integral component of plasma membrane,dendrite,NADPH oxidase complex,neuronal cell body,phagocytic vesicle,perinuclear region of cytoplasm","superoxide metabolic process,ion transport,inflammatory response,response to nutrient,regulation of ion transmembrane transport,response to drug,positive regulation of tumor necrosis factor biosynthetic process,superoxide anion generation,innate immune response,respiratory burst,positive regulation of angiogenesis,hydrogen peroxide biosynthetic process,oxidation-reduction process,cellular response to cadmium ion,cellular response to ethanol,hypoxia-inducible factor-1alpha signaling pathway,response to aldosterone,cellular response to L-glutamine,response to angiotensin","voltage-gated ion channel activity,protein binding,superoxide-generating NADPH oxidase activity,heme binding,metal ion binding,protein heterodimerization activity,flavin adenine dinucleotide binding,electron carrier activity",1,1,0,3,0,1,1,1,3,3,3,3,3,3,3,3,7.668613911,13.73496342,7.149050236,19.10839653,7.960395813,10.5492878,11.76827621,10.84942627
2.78E-14,Abcb7,"ATP-binding cassette sub-family B member 7, mitochondrial",Q61102,ABCB7_MOUSE,"mitochondrion,mitochondrial inner membrane,integral component of membrane","cellular iron ion homeostasis,transmembrane transport","ATP binding,ATPase activity, coupled to transmembrane movement of substances",6,3,5,4,4,4,4,4,6,6,6,6,6,6,6,6,29.34478569,16.81334305,27.78424454,11.71455002,19.12015533,16.58462143,12.12392044,18.05518723
3.03E-08,Cfi,Complement factor I,Q61129,CFAI_MOUSE,"extracellular space,membrane,extracellular exosome","proteolysis,receptor-mediated endocytosis,complement activation, classical pathway,innate immune response","serine-type endopeptidase activity,scavenger receptor activity,metal ion binding",7,7,4,11,5,6,8,6,12,12,12,12,12,12,12,12,16.01137161,13.18541145,12.10403156,156.4459534,14.96800137,16.93696785,24.61972809,14.42849731
2.05E-69,Gstt2,Glutathione S-transferase theta-2,Q61133,GSTT2_MOUSE,"nucleus,nucleoplasm,cytosol,extracellular exosome","glutathione metabolic process,cellular response to leukemia inhibitory factor",glutathione transferase activity,11,13,11,10,11,13,12,11,15,15,15,15,15,15,15,15,446.3345947,276.5116577,397.6084595,180.5026703,434.0069275,456.926178,273.9968567,360.6441956
5.01E-06,Prpf4b,Serine/threonine-protein kinase PRP4 homolog,Q61136,PRP4B_MOUSE,"nucleus,chromosome,nuclear speck,catalytic step 2 spliceosome","mRNA processing,protein phosphorylation,RNA splicing","RNA binding,protein kinase activity,ATP binding,cyclin-dependent protein serine/threonine kinase activity",1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,5.031421661,4.839315891,3.464446783,4.816551208,4.439846039,3.661927938,3.462247849,3.101338387
0.006586356,Ppp2r5e,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,Q61151,2A5E_MOUSE,"protein phosphatase type 2A complex,cytoplasm,cytosol","signal transduction,regulation of catalytic activity",protein phosphatase regulator activity,0,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,4.687025547,3.766942501,4.733800888,3.671858788,3.732464552,3.624275208,3.022221088,2.710057735
7.01E-10,Fadd,FAS-associated death domain protein,Q61160,FADD_MOUSE,"nucleus,cytoplasm,cytosol,plasma membrane,death-inducing signaling complex,CD95 death-inducing signaling complex,neuron projection,cell body,membrane raft,ripoptosome","positive regulation of T cell mediated cytotoxicity,positive regulation of adaptive immune response,apoptotic process,T cell differentiation,positive regulation of interferon-gamma production,positive regulation of interleukin-8 production,positive regulation of tumor necrosis factor production,T cell differentiation in thymus,TRAIL-activated apoptotic signaling pathway,positive regulation of activated T cell proliferation,T cell homeostasis,positive regulation of apoptotic process,positive regulation of I-kappaB kinase/NF-kappaB signaling,response to morphine,innate immune response,positive regulation of macrophage differentiation,positive regulation of proteolysis,positive regulation of transcription from RNA polymerase II promoter,behavioral response to cocaine,lymph node development,spleen development,thymus development,cardiac muscle tissue development,defense response to virus,positive regulation of type I interferon-mediated signaling pathway,negative regulation of necroptotic process,negative regulation of activation-induced cell death of T cells,cellular response to mechanical stimulus,motor neuron apoptotic process,apoptotic signaling pathway,extrinsic apoptotic signaling pathway,extrinsic apoptotic signaling pathway in absence of ligand,activation of cysteine-type endopeptidase activity,necroptotic signaling pathway,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation,positive regulation of extrinsic apoptotic signaling pathway","protease binding,death receptor binding,tumor necrosis factor receptor binding,protein binding,protein complex binding,tumor necrosis factor receptor superfamily binding,receptor serine/threonine kinase binding,death effector domain binding,identical protein binding,caspase binding",3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,17.9683876,25.90585327,23.49397087,20.05062866,19.33755302,18.92759705,24.77267456,21.7837429
3.95E-18,Mapre1,Microtubule-associated protein RP/EB family member 1,Q61166,MARE1_MOUSE,"Golgi apparatus,centrosome,microtubule,microtubule cytoskeleton,cortical microtubule cytoskeleton,cell projection membrane,cell projection,spindle,cytoplasmic microtubule,microtubule plus-end","cell cycle,negative regulation of microtubule polymerization,protein localization to microtubule,cell division,positive regulation of microtubule plus-end binding","RNA binding,protein binding,identical protein binding,cadherin binding,microtubule plus-end binding",9,11,7,9,7,8,11,10,11,11,11,11,11,11,11,11,61.46249771,140.3891449,53.96234512,144.4092102,56.55682755,65.42568207,170.5988312,132.1972046
3.57E-39,Prdx2,Peroxiredoxin-2,Q61171,PRDX2_MOUSE,"mitochondrion,cytosol,myelin sheath,extracellular exosome","activation of MAPK activity,respiratory burst involved in inflammatory response,response to oxidative stress,regulation of hydrogen peroxide metabolic process,removal of superoxide radicals,positive regulation of blood coagulation,negative regulation of lipopolysaccharide-mediated signaling pathway,negative regulation of NF-kappaB transcription factor activity,response to lipopolysaccharide,cellular response to oxidative stress,T cell proliferation,hydrogen peroxide metabolic process,hydrogen peroxide catabolic process,regulation of apoptotic process,cell redox homeostasis,negative regulation of T cell differentiation,thymus development,homeostasis of number of cells,oxidation-reduction process,negative regulation of reactive oxygen species metabolic process,negative regulation of extrinsic apoptotic signaling pathway,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","peroxidase activity,protein binding,thioredoxin peroxidase activity,selenium binding,antioxidant activity",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2037.384644,1715.314209,2018.373169,2816.286865,2340.388672,2258.365723,2030.485962,1630.200928
2.62E-33,Arg1,Arginase-1,Q61176,ARGI1_MOUSE,"extracellular space,nucleus,mitochondrial outer membrane,neuron projection,neuronal cell body,extracellular exosome","urea cycle,liver development,positive regulation of endothelial cell proliferation,aging,response to herbicide,response to manganese ion,response to zinc ion,response to selenium ion,regulation of L-arginine import,response to amine,arginine catabolic process to ornithine,lung development,collagen biosynthetic process,response to vitamin A,response to vitamin E,negative regulation of T cell proliferation,response to drug,defense response to protozoan,response to amino acid,negative regulation of activated T cell proliferation,response to cadmium ion,response to axon injury,response to methylmercury,mammary gland involution,maternal process involved in female pregnancy,negative regulation of interferon-gamma-mediated signaling pathway,protein homotrimerization,cellular response to hydrogen peroxide,positive regulation of neutrophil mediated killing of fungus,cellular response to lipopolysaccharide,cellular response to interleukin-4,cellular response to glucagon stimulus,cellular response to dexamethasone stimulus,cellular response to transforming growth factor beta stimulus,negative regulation of T-helper 2 cell cytokine production","arginase activity,manganese ion binding",15,11,1,20,1,18,19,11,21,21,21,21,21,21,21,21,116.6597061,44.66859436,32.05836868,2999.304688,29.89201736,415.3146362,306.7382507,43.21272278
2.42E-05,Tsg101,Tumor susceptibility gene 101 protein,Q61187,TS101_MOUSE,"ESCRT I complex,nucleus,nucleolus,cytoplasm,endosome,early endosome,late endosome,microtubule organizing center,cytosol,plasma membrane,midbody,early endosome membrane,late endosome membrane,extracellular exosome","regulation of cell growth,protein monoubiquitination,extracellular transport,cell cycle arrest,negative regulation of epidermal growth factor-activated receptor activity,negative regulation of cell proliferation,endosome to lysosome transport,protein transport,cell differentiation,keratinocyte differentiation,negative regulation of epidermal growth factor receptor signaling pathway,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,regulation of MAP kinase activity,negative regulation of transcription, DNA-templated,viral budding,positive regulation of viral process,cell division,positive regulation of viral release from host cell,positive regulation of exosomal secretion,regulation of extracellular exosome assembly,regulation of viral budding via host ESCRT complex,positive regulation of viral budding via host ESCRT complex,exosomal secretion,positive regulation of ubiquitin-dependent endocytosis","transcription corepressor activity,protein binding,ligand-dependent nuclear receptor transcription coactivator activity,ubiquitin protein ligase binding,protein complex binding,protein homodimerization activity,ubiquitin binding,virion binding,calcium-dependent protein binding",3,5,1,5,2,3,5,5,5,5,5,5,5,5,5,5,6.976723194,15.02899647,7.598833561,19.1197319,8.701541901,9.723214149,27.01430893,17.1537838
5.78E-12,Pafah1b3,Platelet-activating factor acetylhydrolase IB subunit gamma,Q61205,PA1B3_MOUSE,"cytoplasm,cytosol,membrane,extracellular exosome","spermatogenesis,brain development,lipid catabolic process","1-alkyl-2-acetylglycerophosphocholine esterase activity,protein binding,identical protein binding,protein heterodimerization activity,platelet-activating factor acetyltransferase activity",3,4,5,4,2,3,6,6,6,6,6,6,6,6,6,6,67.44776154,154.8277435,74.14431763,131.3445435,51.41358185,62.07365799,152.5076599,124.1610718
2.69E-49,Pafah1b2,Platelet-activating factor acetylhydrolase IB subunit beta,Q61206,PA1B2_MOUSE,"fibrillar center,nucleolus,cytoplasm,cytosol,plasma membrane,extracellular exosome","movement of cell or subcellular component,spermatogenesis,brain development,lipid catabolic process,positive regulation of macroautophagy","1-alkyl-2-acetylglycerophosphocholine esterase activity,protein binding,protein homodimerization activity,protein heterodimerization activity,platelet-activating factor acetyltransferase activity",3,4,3,4,4,3,5,5,5,5,5,5,5,5,5,5,249.822403,402.5126038,211.570694,367.3098145,265.546051,210.7825012,630.3494873,580.3216553
1.73E-54,Lcp1,Plastin-2,Q61233,PLSL_MOUSE,"ruffle,phagocytic cup,podosome,extracellular space,cytoplasm,cytosol,actin filament,plasma membrane,focal adhesion,actin cytoskeleton,filopodium,actin filament bundle,ruffle membrane,perinuclear region of cytoplasm,extracellular exosome,stress fiber","T cell activation involved in immune response,response to wounding,protein kinase A signaling,cell migration,extracellular matrix disassembly,animal organ regeneration,regulation of intracellular protein transport,actin filament bundle assembly,actin filament network formation,actin crosslink formation,positive regulation of podosome assembly","integrin binding,calcium ion binding,protein binding,identical protein binding,actin filament binding,GTPase binding",26,35,18,39,22,32,40,34,43,43,43,43,43,43,43,43,88.07621002,275.1920471,78.55770874,788.5912476,77.80895233,165.0373993,548.4436646,284.6897583
8.58E-07,Sntb2,Beta-2-syntrophin,Q61235,SNTB2_MOUSE,"cytoplasm,microtubule,focal adhesion,transport vesicle membrane,protein complex,synapse,extracellular exosome",,"RNA binding,actin binding,structural molecule activity,protein binding,calmodulin binding",4,4,4,2,4,4,5,2,5,5,5,5,5,5,5,5,46.62676239,31.36182022,22.48960114,29.23377419,31.19499207,35.36815643,46.81591415,27.20098305
2.59E-05,Fnta,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,Q61239,FNTA_MOUSE,"microtubule associated complex,plasma membrane,CAAX-protein geranylgeranyltransferase complex,protein farnesyltransferase complex","protein farnesylation,protein geranylgeranylation,neurotransmitter receptor metabolic process,skeletal muscle acetylcholine-gated channel clustering,positive regulation of tubulin deacetylation,positive regulation of deacetylase activity,regulation of neurotransmitter receptor activity","protein farnesyltransferase activity,protein geranylgeranyltransferase activity,Rab geranylgeranyltransferase activity,microtubule binding,acetylcholine receptor regulator activity,receptor tyrosine kinase binding,alpha-tubulin binding,CAAX-protein geranylgeranyltransferase activity",1,1,0,2,3,2,3,2,3,3,3,3,3,3,3,3,3.57929492,7.561813831,4.900096416,10.66132832,6.480811119,6.221615791,9.526679993,10.24459171
