PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.Quantity,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.Quantity,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.Quantity,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.Quantity,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.Quantity,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.Quantity,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.Quantity,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.Quantity
Ehd1,EH domain-containing protein 1,Q9WVK4,EHD1_MOUSE,"endosome,early endosome,lipid particle,plasma membrane,endosome membrane,membrane,ciliary pocket membrane,endocytic vesicle,platelet dense tubular network membrane,early endosome membrane,myelin sheath,perinuclear region of cytoplasm,recycling endosome membrane,extracellular exosome","intracellular protein transport,endocytosis,positive regulation of cholesterol storage,endosomal transport,neuron projection development,endocytic recycling,low-density lipoprotein particle clearance,cholesterol homeostasis,protein homooligomerization,cilium morphogenesis,protein localization to cilium,positive regulation of myoblast fusion,cellular response to nerve growth factor stimulus,positive regulation of endocytic recycling","calcium ion binding,protein binding,ATP binding,GTP binding,Rab GTPase binding,identical protein binding,cadherin binding",2.07E-36,9,9,9,9,8,9,8,9,9,9,9,9,8,9,8,9,83.02388,43.53565598,92.96671295,41.65381622,88.28648376,54.78914642,27.49448204,82.03491974
Gstz1,Maleylacetoacetate isomerase,Q9WVL0,MAAI_MOUSE,mitochondrion,"L-phenylalanine catabolic process,tyrosine catabolic process,glutathione metabolic process","glutathione transferase activity,maleylacetoacetate isomerase activity,identical protein binding,protein homodimerization activity",2.46E-54,11,11,11,11,11,11,9,11,11,11,11,11,11,11,9,11,460.3100586,289.5851746,436.617218,294.8475342,480.4889832,219.9806519,141.0198364,474.1303406
Aadat,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",Q9WVM8,AADAT_MOUSE,mitochondrion,"2-oxoglutarate metabolic process,glutamate metabolic process,biosynthetic process,tryptophan catabolic process to kynurenine,L-lysine catabolic process to acetyl-CoA via saccharopine,kynurenine metabolic process,L-kynurenine metabolic process","kynurenine-oxoglutarate transaminase activity,pyridoxal phosphate binding,protein homodimerization activity,2-aminoadipate transaminase activity",1.38E-53,18,17,18,17,18,17,15,18,18,17,18,17,18,17,15,18,756.055603,246.6780243,839.9354248,186.7083435,579.7062378,169.5849609,138.9147186,774.8692627
Npc2,Epididymal secretory protein E1,Q9Z0J0,NPC2_MOUSE,"extracellular space,lysosome,endoplasmic reticulum,extracellular exosome","cholesterol metabolic process,response to virus,cholesterol transport,intracellular sterol transport,intracellular cholesterol transport,cholesterol efflux,cholesterol homeostasis","cholesterol binding,cholesterol transporter activity,enzyme binding",1.18E-31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,120.253006,156.6575775,113.9680099,170.3507996,132.5703735,145.8767242,121.8277435,64.72224426
Vnn1,Pantetheinase,Q9Z0K8,VNN1_MOUSE,"plasma membrane,integral component of membrane,anchored component of membrane,extracellular exosome,extracellular space","acute inflammatory response,chronic inflammatory response,inflammatory response,pantothenate metabolic process,positive regulation of T cell differentiation in thymus,innate immune response,cell-cell adhesion,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","pantetheine hydrolase activity,GPI anchor binding",7.69E-49,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,45.52628708,109.6752853,51.08889771,109.1240997,38.0583992,47.36905289,8.606219292,37.50435638
Lipa,Lysosomal acid lipase/cholesteryl ester hydrolase,Q9Z0M5,LICH_MOUSE,"fibrillar center,lysosome,intracellular membrane-bounded organelle,extracellular exosome","cell morphogenesis,cytokine production,inflammatory response,cell proliferation,lipid catabolic process,lung development,tissue remodeling,homeostasis of number of cells within a tissue","sterol esterase activity,lipase activity",7.83E-13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,34.60938644,111.9409103,24.12075806,64.40027618,35.41537094,67.7808609,35.06349182,29.17035866
Eif2s3x,"Eukaryotic translation initiation factor 2 subunit 3, X-linked",Q9Z0N1,IF2G_MOUSE,"cytoplasm,eukaryotic translation initiation factor 2 complex,extracellular exosome",translational initiation,"translation initiation factor activity,GTPase activity,GTP binding,translation factor activity, RNA binding,cadherin binding",1.45E-49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.14029312,24.08337212,16.8118782,31.59879494,15.51280594,29.31237411,15.10080338,12.1839056
Eif2s3y,"Eukaryotic translation initiation factor 2 subunit 3, Y-linked",Q9Z0N2,IF2H_MOUSE,eukaryotic translation initiation factor 2 complex,translational initiation,"translation initiation factor activity,GTPase activity,GTP binding",4.40E-37,7,7,6,7,7,7,6,6,7,7,6,7,7,7,6,6,56.37915421,89.17152405,60.97878265,75.04916382,61.54315948,101.1811676,89.00031281,55.75957489
Twf2,Twinfilin-2;Isoform 2 of Twinfilin-2,Q9Z0P5;Q9Z0P5-2,TWF2_MOUSE,"cytoplasm,cytoskeleton,lamellipodium,filopodium,growth cone,stereocilium,perinuclear region of cytoplasm,extracellular exosome;","positive regulation of lamellipodium assembly,positive regulation of neuron projection development,cell projection organization,negative regulation of actin filament polymerization,regulation of microvillus length,regulation of actin cytoskeleton organization,intracellular signal transduction,positive regulation of axon extension,cellular response to retinoic acid,cellular response to growth factor stimulus;","RNA binding,actin monomer binding,protein kinase C binding,ATP binding,phosphatidylinositol-4,5-bisphosphate binding,cadherin binding;",9.28E-44,2,3,3,3,2,3,3,2,2,3,3,3,2,3,3,2,9.269483566,19.77968597,8.776111603,11.63221073,5.130876541,26.07160378,23.56430435,2.709060669
Bpnt1,"3'(2'),5'-bisphosphate nucleotidase 1",Q9Z0S1,BPNT1_MOUSE,extracellular exosome,"dephosphorylation,phosphatidylinositol phosphorylation","3'(2'),5'-bisphosphate nucleotidase activity,metal ion binding",5.15E-51,16,16,16,16,16,16,15,16,16,16,16,16,16,16,15,16,344.7476501,236.0808868,370.8832092,192.9224396,304.6344604,165.1632385,86.10163879,363.8548279
Tjp2,Tight junction protein ZO-2,Q9Z0U1,ZO2_MOUSE,"nucleus,cytosol,plasma membrane,cell-cell junction,gap junction,bicellular tight junction,cell surface,cell junction,occluding junction","intestinal absorption,TNFSF11-mediated signaling pathway,establishment of endothelial intestinal barrier,regulation of membrane permeability,negative regulation of osteoclast development","protein binding,protein C-terminus binding,protein domain specific binding,protein binding, bridging,cadherin binding",1.57E-23,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,24.02589607,47.92853928,17.02331352,33.95235825,13.03753567,48.7466507,24.11052322,17.29983139
Dctn3,Dynactin subunit 3,Q9Z0Y1,DCTN3_MOUSE,"condensed chromosome kinetochore,nucleolus,centrosome,spindle,cytosol,dynactin complex,microtubule,microtubule associated complex,midbody,cleavage furrow,perinuclear region of cytoplasm","cytokinesis,microtubule-based process",molecular_function,4.27E-27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14.28369141,21.73337936,23.07242203,13.01604462,6.687989712,14.96575928,20.97694778,7.796191692
Pf4,Platelet factor 4,Q9Z126,PLF4_MOUSE,"extracellular space,cytoplasm,symbiont-containing vacuole membrane,platelet alpha granule,protein complex,other organism cytoplasm","protein complex assembly,inflammatory response,immune response,G-protein coupled receptor signaling pathway,regulation of receptor activity,positive regulation of gene expression,positive regulation of macrophage derived foam cell differentiation,negative regulation of angiogenesis,cytokine-mediated signaling pathway,platelet activation,leukocyte chemotaxis,positive regulation of cAMP metabolic process,response to lipopolysaccharide,positive regulation of tumor necrosis factor production,regulation of cell proliferation,defense response to protozoan,positive regulation of cAMP-mediated signaling,negative regulation of MHC class II biosynthetic process,positive regulation of macrophage differentiation,negative regulation of megakaryocyte differentiation,negative regulation of cytolysis,positive regulation of transcription from RNA polymerase II promoter,killing by host of symbiont cells,Requires Ontology,chemokine-mediated signaling pathway,positive regulation of neutrophil chemotaxis,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","chemokine activity,heparin binding,CXCR chemokine receptor binding,CXCR3 chemokine receptor binding",1.76E-27,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,70.41520691,5.026484966,36.09266663,6.27984333,72.77225494,6.430353642,337.4738159,21.22306633
Tfg,Protein Tfg,Q9Z1A1,Q9Z1A1_MOUSE,"Golgi membrane,extracellular exosome,endoplasmic reticulum exit site","ER to Golgi vesicle-mediated transport,signal transduction,positive regulation of I-kappaB kinase/NF-kappaB signaling,COPII vesicle coating","signal transducer activity,identical protein binding",6.04E-52,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,57.12715912,69.46225739,85.17851257,56.65725327,35.7518692,66.52559662,32.26092911,64.35466003
Uba2,SUMO-activating enzyme subunit 2,Q9Z1F9,SAE2_MOUSE,"nucleoplasm,cytoplasm,SUMO activating enzyme complex",protein sumoylation,"magnesium ion binding,protein binding,ATP binding,transcription factor binding,SUMO activating enzyme activity,SUMO binding,small protein activating enzyme binding,ubiquitin-like protein conjugating enzyme binding,protein heterodimerization activity",8.43E-20,4,4,3,4,3,4,4,2,4,4,3,4,3,4,4,2,8.34850502,22.91357231,8.479419708,24.29930305,11.1997118,24.03456497,17.88783073,3.225364923
Atp6v1c1,V-type proton ATPase subunit C 1,Q9Z1G3,VATC1_MOUSE,"vacuolar proton-transporting V-type ATPase, V1 domain,lysosomal membrane,plasma membrane,cytoplasmic vesicle,apical part of cell,extracellular exosome",ATP hydrolysis coupled proton transport,"hydrogen-exporting ATPase activity, phosphorylative mechanism,proton-transporting ATPase activity, rotational mechanism",1.13E-51,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,145.6203003,111.0680466,159.1022491,123.7926559,150.5168457,130.0048218,84.48486328,143.8805389
Nfs1,"Cysteine desulfurase, mitochondrial;Isoform Cytoplasmic of Cysteine desulfurase, mitochondrial",Q9Z1J3;Q9Z1J3-2,NFS1_MOUSE,"nucleus,nucleoplasm,mitochondrion,mitochondrial matrix,cytosol;","Mo-molybdopterin cofactor biosynthetic process,iron incorporation into metallo-sulfur cluster,[2Fe-2S] cluster assembly;","pyridoxal phosphate binding,cysteine desulfurase activity,protein homodimerization activity,metal ion binding,iron-sulfur cluster binding;",2.12E-56,5,4,5,5,5,5,4,5,5,4,5,5,5,5,4,5,65.08326721,49.89057922,53.88583374,28.9910183,52.25877762,24.78035927,27.44526482,55.18669891
Ddx39b,Spliceosome RNA helicase Ddx39b,Q9Z1N5,DX39B_MOUSE,"transcription export complex,nucleus,spliceosomal complex,nucleolus,cytoplasm,nuclear matrix,nuclear speck,U4 snRNP,U6 snRNP","spliceosomal complex assembly,mRNA splicing, via spliceosome,liver development,mRNA export from nucleus,cellular response to DNA damage stimulus,RNA splicing,regulation of gene expression,RNA secondary structure unwinding,positive regulation of DNA-templated transcription, elongation,positive regulation of translation,viral mRNA export from host cell nucleus,positive regulation of cell growth involved in cardiac muscle cell development,positive regulation of vascular smooth muscle cell proliferation,negative regulation of DNA damage checkpoint,positive regulation of DNA biosynthetic process","RNA binding,ATP-dependent RNA helicase activity,ATP binding,RNA-dependent ATPase activity,ATPase activity,U6 snRNA binding,U4 snRNA binding,protein complex binding,identical protein binding,ATP-dependent protein binding",9.28E-50,15,16,14,16,16,16,15,16,15,16,14,16,16,16,15,16,200.109787,483.1965027,196.0036621,488.2325134,220.4251556,566.0936279,487.0268555,179.0691071
Ndufa7,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,Q9Z1P6,NDUA7_MOUSE,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial ribosome","mitochondrial electron transport, NADH to ubiquinone,mitochondrial translation","structural constituent of ribosome,NADH dehydrogenase (ubiquinone) activity",4.50E-53,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,126.6750031,58.26070404,147.930542,63.05524445,90.45071411,43.73321533,27.40789032,110.5996246
Clic1,Chloride intracellular channel protein 1,Q9Z1Q5,CLIC1_MOUSE,"extracellular space,nucleus,nuclear envelope,cytoplasm,mitochondrion,plasma membrane,membrane,nuclear membrane,vesicle,chloride channel complex,perinuclear region of cytoplasm,extracellular exosome,blood microparticle","chloride transport,regulation of ion transmembrane transport,positive regulation of osteoblast differentiation,regulation of cell cycle,regulation of mitochondrial membrane potential,platelet aggregation,chloride transmembrane transport,glutathione metabolic process","voltage-gated ion channel activity,chloride channel activity,cadherin binding,glutathione transferase activity",8.98E-48,14,14,13,15,14,15,14,14,14,14,13,15,14,15,14,14,553.3667603,864.911499,520.8262939,960.7647095,544.9754028,986.5201416,657.7059937,476.8839417
Vars,Valine--tRNA ligase,Q9Z1Q9,SYVC_MOUSE,"mitochondrion,cytosol","valyl-tRNA aminoacylation,regulation of translational fidelity","aminoacyl-tRNA editing activity,valine-tRNA ligase activity,ATP binding",1.52E-51,11,11,9,11,10,11,11,9,11,11,9,11,10,11,11,9,22.31366158,71.57558441,28.7754364,71.89916992,30.7989502,95.45862579,79.06976318,22.55143929
Ap3b1,AP-3 complex subunit beta-1,Q9Z1T1,AP3B1_MOUSE,"lysosomal membrane,trans-Golgi network,membrane,AP-3 adaptor complex,clathrin adaptor complex,clathrin-coated vesicle membrane,axon cytoplasm","protein targeting to lysosome,zinc II ion transport,intracellular protein transport,blood coagulation,anterograde axonal transport,vesicle-mediated transport,antigen processing and presentation,melanosome organization,antigen processing and presentation, exogenous lipid antigen via MHC class Ib,anterograde synaptic vesicle transport,positive regulation of NK T cell differentiation","protein phosphatase binding,GTP-dependent protein binding",2.06E-54,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,22.62035751,31.08947372,16.01511765,25.31506348,18.04378319,39.74794769,23.79131889,17.97852707
Trip6,Thyroid receptor-interacting protein 6,Q9Z1Y4,TRIP6_MOUSE,"nucleus,cytosol,cytoskeleton,plasma membrane,focal adhesion,interleukin-1 receptor complex","transcription, DNA-templated,regulation of transcription, DNA-templated,cell adhesion,release of cytoplasmic sequestered NF-kappaB,positive regulation of cell migration","RNA binding,interleukin-1 receptor binding,protein binding,kinase binding,metal ion binding",1.40E-44,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,19.60928917,39.37757492,13.70058727,41.69388962,7.059878826,17.03113174,29.30829811,17.83501816
Uso1,General vesicular transport factor p115,Q9Z1Z0,USO1_MOUSE,"Golgi membrane,fibrillar center,endoplasmic reticulum,Golgi apparatus,Golgi stack,cytosol,ER to Golgi transport vesicle membrane,membrane,perinuclear region of cytoplasm","intracellular protein transport,ER to Golgi vesicle-mediated transport,Golgi organization,transcytosis,Golgi vesicle docking,vesicle fusion with Golgi apparatus,membrane fusion","RNA binding,protein binding,protein transporter activity,cadherin binding",4.54E-54,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,45.25092697,57.51434326,43.33012009,43.22428894,44.61611176,50.64691544,44.57148743,38.29764557
Strap,Serine-threonine kinase receptor-associated protein,Q9Z1Z2,STRAP_MOUSE,"nucleoplasm,cytoplasm,cytosol,SMN complex,SMN-Sm protein complex","negative regulation of transcription from RNA polymerase II promoter,spliceosomal snRNP assembly,negative regulation of epithelial cell migration,negative regulation of epithelial to mesenchymal transition,maintenance of gastrointestinal epithelium,negative regulation of transforming growth factor beta receptor signaling pathway,negative regulation of epithelial cell proliferation,negative regulation of pathway-restricted SMAD protein phosphorylation","RNA binding,receptor binding,protein binding",5.42E-39,8,8,8,8,7,8,8,8,8,8,8,8,7,8,8,8,52.15707397,55.45757294,39.03544235,63.87238312,53.83055115,83.48886871,60.99730301,47.63312912
Hnrnpc,Heterogeneous nuclear ribonucleoproteins C1/C2;Isoform C1 of Heterogeneous nuclear ribonucleoproteins C1/C2,Q9Z204;Q9Z204-2,HNRPC_MOUSE,"nuclear chromatin,nucleus,nucleoplasm,spliceosomal complex,cytosol,actin cytoskeleton,membrane,protein complex,pronucleus,extracellular exosome,catalytic step 2 spliceosome,telomerase holoenzyme complex;","mRNA splicing, via spliceosome,osteoblast differentiation,negative regulation of telomere maintenance via telomerase,ATP-dependent chromatin remodeling,3'-UTR-mediated mRNA stabilization;","RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,RNA binding,mRNA binding,mRNA 3'-UTR binding,poly(U) RNA binding,nucleosomal DNA binding,identical protein binding,telomerase RNA binding,N6-methyladenosine-containing RNA binding;",3.61E-57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,86.30807495,189.4194183,78.25231934,200.3539581,94.19949341,234.7349548,243.6542816,92.82894135
Gipc2,PDZ domain-containing protein GIPC2,Q9Z2H7,GIPC2_MOUSE,"cytoplasm,extracellular exosome,vesicle",biological_process,"protein binding,identical protein binding",2.08E-13,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,31.50216103,25.59688187,23.58473969,22.50006294,22.37327385,18.5131073,12.58844185,21.28278923
Letm1,"LETM1 and EF-hand domain-containing protein 1, mitochondrial",Q9Z2I0,LETM1_MOUSE,"mitochondrion,mitochondrial inner membrane,integral component of membrane","mitochondrial calcium ion transport,cellular metal ion homeostasis,protein hexamerization,cristae formation,protein homooligomerization,mitochondrial calcium ion homeostasis,Requires Ontology","calcium:proton antiporter activity,ribosome binding,metal ion binding",3.09E-46,15,15,15,15,15,15,13,15,15,15,15,15,15,15,13,15,114.1796265,64.02577209,124.9097519,68.54666901,100.2874985,49.16398621,32.47127914,118.9225616
Suclg2,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial;Isoform 2 of Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",Q9Z2I8;Q9Z2I8-2,SUCB2_MOUSE,"mitochondrion,plasma membrane,succinate-CoA ligase complex (GDP-forming);","tricarboxylic acid cycle,succinyl-CoA metabolic process,succinate metabolic process;","succinate-CoA ligase (GDP-forming) activity,succinate-semialdehyde dehydrogenase (NAD+) activity,ATP binding,GTP binding,GDP binding,metal ion binding,protein heterodimerization activity;",2.74E-69,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1061.334351,595.7509155,1072.036255,652.4006348,1000.590149,444.4505005,414.5819702,1049.276733
Sucla2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",Q9Z2I9,SUCB1_MOUSE,"mitochondrion,myelin sheath,extracellular exosome","tricarboxylic acid cycle,succinyl-CoA metabolic process,succinate metabolic process","succinate-CoA ligase activity,succinate-CoA ligase (ADP-forming) activity,ATP binding,metal ion binding",7.58E-56,17,16,16,17,17,16,17,17,17,16,16,17,17,16,17,17,1079.112183,541.2399902,1090.648193,455.9888,883.7821655,392.5661316,497.1560669,1067.644287
