PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0518_009_SSL2_ND_Non_23_DIA_01.wiff.PG.Quantity,[2] 22_0518_010_SSL2_ND_Non_27_DIA_01.wiff.PG.Quantity,[3] 22_0518_011_SSL2_ND_Non_24_DIA_01.wiff.PG.Quantity,[4] 22_0518_014_SSL2_ND_Non_29_DIA_01.wiff.PG.Quantity,[5] 22_0518_015_SSL2_ND_Non_26_DIA_01.wiff.PG.Quantity,[6] 22_0518_016_SSL2_ND_Non_30_DIA_01.wiff.PG.Quantity,[7] 22_0519_001_SSL2_ND_Non_28_DIA_02.wiff.PG.Quantity,[8] 22_0519_002_SSL2_ND_Non_25_DIA_02.wiff.PG.Quantity
Tgm2,Protein-glutamine gamma-glutamyltransferase 2,P21981,TGM2_MOUSE,"proteinaceous extracellular matrix,cytoplasm,mitochondrion,endoplasmic reticulum,cytosol,focal adhesion,membrane,extracellular matrix,intrinsic component of plasma membrane,extracellular exosome","blood vessel remodeling,G-protein coupled receptor signaling pathway,phospholipase C-activating G-protein coupled receptor signaling pathway,peptide cross-linking,isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine,negative regulation of endoplasmic reticulum calcium ion concentration,positive regulation of apoptotic process,positive regulation of I-kappaB kinase/NF-kappaB signaling,apoptotic cell clearance,positive regulation of cell adhesion,positive regulation of smooth muscle cell proliferation,positive regulation of inflammatory response,protein homooligomerization,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway,positive regulation of mitochondrial calcium ion concentration,branching involved in salivary gland morphogenesis,salivary gland cavitation","protein-glutamine gamma-glutamyltransferase activity,calcium ion binding,GTP binding,transaminase activity,protein domain specific binding",1.31E-79,30,35,29,35,29,37,31,32,30,35,29,35,29,37,31,32,465.6483765,821.4577026,493.3131714,829.8511353,523.8036499,804.7878418,618.6499023,505.0079651
Emb,Embigin,P21995,EMB_MOUSE,"integral component of plasma membrane,cell junction,synapse",plasma membrane lactate transport,,2.19E-07,2,1,Filtered,2,Filtered,Filtered,2,1,2,1,Filtered,2,Filtered,Filtered,2,1,23.96119881,9.198177338,Filtered,8.364927292,Filtered,Filtered,24.33502007,9.003961563
Fech,"Ferrochelatase, mitochondrial;Ferrochelatase",P22315;Q544X6,HEMH_MOUSE;Q544X6_MOUSE,"mitochondrion,mitochondrial inner membrane;","porphyrin-containing compound biosynthetic process,heme biosynthetic process,cholesterol metabolic process,response to light stimulus,detection of UV,regulation of gene expression,regulation of eIF2 alpha phosphorylation by heme,erythrocyte differentiation,very-low-density lipoprotein particle assembly,protoporphyrinogen IX metabolic process,regulation of hemoglobin biosynthetic process,iron ion homeostasis;","ferrochelatase activity,iron ion binding,protein binding,heme binding,iron-responsive element binding,tetrapyrrole binding,2 iron, 2 sulfur cluster binding;",5.07E-16,10,10,11,11,9,13,6,11,10,10,11,11,9,13,6,11,36.4415741,30.55612183,35.35585022,26.39561462,43.42242813,25.78967285,12.5042057,44.52112579
Ptgs1,Prostaglandin G/H synthase 1,P22437,PGH1_MOUSE,"photoreceptor outer segment,cytoplasm,endoplasmic reticulum membrane,Golgi apparatus,organelle membrane,intracellular membrane-bounded organelle,extracellular exosome","prostaglandin biosynthetic process,prostaglandin metabolic process,inflammatory response,response to oxidative stress,regulation of blood pressure,cyclooxygenase pathway,keratinocyte differentiation,regulation of cell proliferation,oxidation-reduction process,cellular oxidant detoxification","peroxidase activity,prostaglandin-endoperoxide synthase activity,heme binding,metal ion binding,dioxygenase activity",0.001987671,Filtered,1,Filtered,1,1,1,3,Filtered,Filtered,1,Filtered,1,1,1,3,Filtered,Filtered,7.825277328,Filtered,3.417728424,1.619425416,6.717951775,24.05190849,Filtered
Serpina1b,Alpha-1-antitrypsin 1-2,P22599,A1AT2_MOUSE,"extracellular region,extracellular space,endoplasmic reticulum,Golgi apparatus,intracellular membrane-bounded organelle,extracellular exosome","in utero embryonic development,protein N-linked glycosylation,acute-phase response,negative regulation of endopeptidase activity,response to cytokine,response to peptide hormone","protease binding,serine-type endopeptidase inhibitor activity,protein binding,identical protein binding",1.95E-49,19,18,18,21,19,22,25,20,19,18,18,21,19,22,25,20,966.4522095,773.0491333,889.3547363,1215.624268,882.9754028,1367.282593,8859.239258,850.9539185
Ap1g1,AP-1 complex subunit gamma-1,P22892;Q8CBB7,AP1G1_MOUSE;Q8CBB7_MOUSE,"Golgi apparatus,trans-Golgi network,cytosol,membrane,clathrin adaptor complex,clathrin-coated vesicle,clathrin-coated vesicle membrane,intracellular membrane-bounded organelle,perinuclear region of cytoplasm,recycling endosome;","intracellular protein transport,vesicle-mediated transport,endosome to melanosome transport,positive regulation of natural killer cell degranulation,positive regulation of natural killer cell mediated cytotoxicity,Golgi to lysosome transport;","protein binding,protein transporter activity,Rab GTPase binding,kinesin binding,GTP-dependent protein binding;",1.45E-45,10,13,9,9,8,15,6,9,10,13,9,9,8,15,6,9,47.55262756,58.42415237,55.4680481,44.70117188,39.64406586,52.33408737,35.99168777,47.79902649
Hmbs,Porphobilinogen deaminase;Isoform 2 of Porphobilinogen deaminase,P22907;P22907-2,HEM3_MOUSE,cytoplasm;,"protoporphyrinogen IX biosynthetic process,heme biosynthetic process,peptidyl-pyrromethane cofactor linkage;",hydroxymethylbilane synthase activity;,1.24E-06,2,3,3,3,2,3,Filtered,4,2,3,3,3,2,3,Filtered,4,1109.361938,196.5138855,938.5047607,766.0860596,653.6954346,615.4250488,Filtered,1390.527344
Eif3a,Eukaryotic translation initiation factor 3 subunit A,P23116,EIF3A_MOUSE,"nucleus,nucleolus,microtubule organizing center,cytosol,eukaryotic translation initiation factor 3 complex,microtubule,membrane,multi-eIF complex,eukaryotic translation initiation factor 3 complex, eIF3e,eukaryotic translation initiation factor 3 complex, eIF3m","formation of cytoplasmic translation initiation complex,translation reinitiation,negative regulation of ERK1 and ERK2 cascade,IRES-dependent viral translational initiation,viral translational termination-reinitiation","RNA binding,mRNA binding,protein binding,receptor tyrosine kinase binding,translation initiation factor activity",9.25E-51,22,31,24,31,22,38,29,20,22,31,24,31,22,38,29,20,69.21199036,99.26383972,60.48591995,104.1804962,73.9129715,123.2538757,104.8865051,56.66812515
Cbx3,Chromobox protein homolog 3;Cbx3 protein,P23198;Q9DCC5,CBX3_MOUSE;Q9DCC5_MOUSE,"chromosome, centromeric region,condensed chromosome, centromeric region,nuclear chromosome, telomeric region,chromatin,nucleus,nuclear envelope,nucleoplasm,nuclear euchromatin,nuclear heterochromatin,spindle,chromocenter,nuclear pericentric heterochromatin;","transcription, DNA-templated,chromatin modification,positive regulation of gene expression, epigenetic,negative regulation of transcription, DNA-templated,rhythmic process;","transcription regulatory region sequence-specific DNA binding,protein binding,enzyme binding,protein domain specific binding,identical protein binding,histone methyltransferase binding;",2.94E-35,3,5,1,4,3,4,4,3,3,5,1,4,3,4,4,3,18.91666603,52.25947952,11.03760147,40.17903137,23.79245567,54.50973892,64.2353363,19.68878174
Pnp,Purine nucleoside phosphorylase,P23492;Q543K9,PNPH_MOUSE;Q543K9_MOUSE,"intracellular,cytoplasm,cytosol,cytoskeleton,extracellular exosome;","positive regulation of T cell mediated cytotoxicity,inosine catabolic process,deoxyinosine catabolic process,deoxyguanosine catabolic process,GTP biosynthetic process,intrinsic apoptotic signaling pathway in response to DNA damage,apoptotic mitochondrial changes,response to gamma radiation,urate biosynthetic process,positive regulation of T cell proliferation,purine nucleoside metabolic process,positive regulation of B cell differentiation,positive regulation of DNA repair,dGTP metabolic process,guanosine catabolic process,positive regulation of alpha-beta T cell differentiation,negative regulation of T cell apoptotic process;","nucleoside binding,purine nucleobase binding,purine-nucleoside phosphorylase activity,drug binding,phosphate ion binding;",1.47E-41,20,22,21,20,21,23,15,21,20,22,21,20,21,23,15,21,219.5877838,278.0876465,207.4429626,255.3234406,229.2949982,303.5481567,185.1405945,228.6753998
Tsta3,GDP-L-fucose synthase,P23591,FCL_MOUSE,extracellular exosome,"GDP-mannose metabolic process,cytolysis,'de novo' GDP-L-fucose biosynthetic process,oxidation-reduction process","isomerase activity,identical protein binding,GDP-L-fucose synthase activity,coenzyme binding",4.27E-22,5,6,4,7,9,10,4,4,5,6,4,7,9,10,4,4,47.99199295,53.10352325,38.24993896,56.09156036,38.18122482,64.70541382,52.80418396,45.05733871
Glb1,Beta-galactosidase,P23780,BGAL_MOUSE,"extracellular space,cytoplasm,lysosome,vacuole,Golgi apparatus,intracellular membrane-bounded organelle,extracellular exosome","galactose catabolic process,cellular carbohydrate metabolic process,response to cortisone,response to Thyroglobulin triiodothyronine","beta-galactosidase activity,hydrolase activity,galactoside binding",3.31E-22,6,7,6,5,7,9,4,6,6,7,6,5,7,9,4,6,25.56853485,64.71812439,35.83593369,41.44890594,26.01854706,55.22107697,49.20962524,31.97717667
Cryab,Alpha-crystallin B chain,P23927,CRYAB_MOUSE,"nucleus,cytoplasm,mitochondrion,Golgi apparatus,cytosol,plasma membrane,cell surface,postsynaptic density,microtubule cytoskeleton,Z disc,axon,M band,actin filament bundle,dendritic spine,perikaryon,myelin sheath,contractile fiber,extracellular exosome,synaptic membrane,cardiac myofibril","response to hypoxia,lens development in camera-type eye,protein folding,tubulin complex assembly,muscle organ development,aging,negative regulation of gene expression,regulation of cell death,negative regulation of cell growth,microtubule polymerization or depolymerization,response to estradiol,negative regulation of intracellular transport,negative regulation of protein homooligomerization,response to hydrogen peroxide,camera-type eye development,negative regulation of apoptotic process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,protein stabilization,protein homooligomerization,stress-activated MAPK cascade,apoptotic process involved in morphogenesis,cellular response to gamma radiation,Requires Ontology,negative regulation of reactive oxygen species metabolic process","structural constituent of eye lens,protein binding,microtubule binding,protein complex binding,identical protein binding,protein homodimerization activity,metal ion binding,unfolded protein binding",1.05E-37,5,7,1,6,3,7,5,5,5,7,1,6,3,7,5,5,47.82381439,211.9645844,53.59654999,150.2163086,38.42853165,213.4759216,107.637291,51.57422256
Ces1c,Carboxylesterase 1C,P23953,EST1C_MOUSE,"extracellular space,endoplasmic reticulum lumen",,"hydrolase activity, acting on ester bonds,carboxylic ester hydrolase activity",1.87E-63,16,14,15,17,16,17,21,15,16,14,15,17,16,17,21,15,1135.438232,812.3493042,1309.457275,1206.925171,1359.140747,1761.207764,8508.347656,1284.871582
Cat,Catalase,P24270,CATA_MOUSE,"mitochondrion,mitochondrial intermembrane space,lysosome,peroxisome,peroxisomal membrane,endoplasmic reticulum,Golgi apparatus,cytosol,plasma membrane,focal adhesion,membrane,intracellular membrane-bounded organelle,extracellular exosome","response to reactive oxygen species,osteoblast differentiation,ureteric bud development,response to hypoxia,triglyceride metabolic process,response to oxidative stress,aging,cholesterol metabolic process,aerobic respiration,response to light intensity,UV protection,response to ozone,response to lead ion,positive regulation of phosphatidylinositol 3-kinase signaling,response to activity,response to inactivity,hemoglobin metabolic process,negative regulation of NF-kappaB transcription factor activity,response to estradiol,response to insulin,response to vitamin A,response to vitamin E,response to L-ascorbic acid,response to drug,response to hydrogen peroxide,hydrogen peroxide catabolic process,negative regulation of apoptotic process,response to ethanol,response to cadmium ion,positive regulation of NF-kappaB transcription factor activity,protein tetramerization,protein homotetramerization,positive regulation of cell division,response to hyperoxia,response to fatty acid,cellular response to growth factor stimulus,response to phenylpropanoid,cellular oxidant detoxification","aminoacylase activity,catalase activity,receptor binding,antioxidant activity,oxidoreductase activity, acting on peroxide as acceptor,enzyme binding,heme binding,protein homodimerization activity,metal ion binding,NADP binding",5.91E-47,54,52,54,50,51,48,35,48,54,52,54,50,51,48,35,48,1289.267822,661.0618286,1523.095337,667.5200195,1177.208984,392.9231567,261.0050659,1552.957397
Bcat1,"Branched-chain-amino-acid aminotransferase, cytosolic;Branched-chain-amino-acid aminotransferase, cytosolic",P24288;Q8CBC8,BCAT1_MOUSE;Q8CBC8_MOUSE,"mitochondrion,cytosol;","branched-chain amino acid catabolic process,leucine biosynthetic process,valine biosynthetic process;","branched-chain-amino-acid transaminase activity,L-leucine transaminase activity,L-valine transaminase activity,L-isoleucine transaminase activity;",3.96E-75,8,2,6,Filtered,4,4,Filtered,8,8,2,6,Filtered,4,4,Filtered,8,33.99033356,5.717120171,34.88955688,Filtered,22.11781883,4.890396118,Filtered,27.76158714
Ppib,Peptidyl-prolyl cis-trans isomerase B,P24369,PPIB_MOUSE,"nucleus,endoplasmic reticulum,endoplasmic reticulum lumen,smooth endoplasmic reticulum,focal adhesion,membrane,macromolecular complex,endoplasmic reticulum chaperone complex,melanosome,perinuclear region of cytoplasm,extracellular exosome","protein peptidyl-prolyl isomerization,positive regulation of multicellular organism growth,positive regulation by host of viral process,positive regulation by host of viral genome replication,protein stabilization,bone development,chaperone-mediated protein folding","RNA binding,peptidyl-prolyl cis-trans isomerase activity,protein binding,protein complex binding,RNA polymerase binding,collagen binding",1.04E-35,16,15,13,17,15,18,15,11,16,15,13,17,15,18,15,11,185.9028625,259.8985291,200.0650177,252.9313812,197.1066742,307.8849487,327.2490234,227.2832947
Gsta4,Glutathione S-transferase A4,P24472,GSTA4_MOUSE,mitochondrion,"glutathione metabolic process,xenobiotic metabolic process,response to herbicide,response to zinc ion,response to nicotine,cellular response to lithium ion","glutathione transferase activity,drug binding,glutathione binding",2.28E-07,5,4,5,4,6,6,2,4,5,4,5,4,6,6,2,4,105.9716568,137.2138214,109.4257202,107.9642715,138.8169403,163.8356781,24.96203613,100.2229843
Lta4h,Leukotriene A-4 hydrolase,P24527,LKHA4_MOUSE,"nucleus,nucleoplasm,cytoplasm,cytosol,extracellular exosome","proteolysis,leukotriene biosynthetic process,peptide catabolic process,cellular lipid metabolic process,cellular protein metabolic process","RNA binding,aminopeptidase activity,epoxide hydrolase activity,leukotriene-A4 hydrolase activity,protein binding,zinc ion binding,peptide binding,metalloaminopeptidase activity",5.03E-53,22,24,18,24,23,26,17,20,22,24,18,24,23,26,17,20,76.51210785,83.72533417,69.95832825,84.73233795,71.95123291,106.5375595,124.9651718,61.52274323
Impdh2,Inosine-5'-monophosphate dehydrogenase 2,P24547,IMDH2_MOUSE,"nucleus,cytoplasm,peroxisomal membrane,cytosol,membrane,extracellular exosome","purine nucleotide biosynthetic process,GMP biosynthetic process,GTP biosynthetic process,lymphocyte proliferation,protein homotetramerization,oxidation-reduction process,retina development in camera-type eye,cellular response to interleukin-4","nucleotide binding,DNA binding,RNA binding,IMP dehydrogenase activity,metal ion binding",1.88E-50,6,10,3,9,4,9,7,4,6,10,3,9,4,9,7,4,25.55664063,55.26126862,29.59596825,59.66728592,26.18374062,52.3956337,50.57885361,21.89242363
Aldh1a1,Retinal dehydrogenase 1,P24549,AL1A1_MOUSE,"cytosol,extracellular exosome","optic cup morphogenesis involved in camera-type eye development,response to drug,retinol metabolic process,retinoic acid metabolic process,9-cis-retinoic acid biosynthetic process,positive regulation of apoptotic process,embryonic eye morphogenesis,oxidation-reduction process","retinal dehydrogenase activity,3-chloroallyl aldehyde dehydrogenase activity,aldehyde dehydrogenase (NAD) activity,benzaldehyde dehydrogenase (NAD+) activity,NAD binding",8.31E-28,10,15,14,18,12,13,6,14,10,15,14,18,12,13,6,14,34.16934586,39.58708191,38.45662689,64.06962585,26.10551453,34.20973587,31.6656208,30.21867561
